textid	pair	text	label
444	This example is World	PC World - Supersleek 5GB digital audio player is set to challenge Apple's IPod Mini.	ENTAILMENT
445	This example is Sports	(Sports Network) - The Utah Jazz began their 2004-05 campaign with a 104-78 victory over the Los Angeles Lakers at the Delta Center on Wednesday night.	ENTAILMENT
446	This example is Sports	(Sports Network) - The Milwaukee Brewers continue a three-game series against Barry Bonds and the San Francisco Giants tonight at Miller Park.	ENTAILMENT
447	This example is Sports	 BATON ROUGE, La. (Sports Network) - LSU has named Les Miles  its new head football coach, replacing Nick Saban.	ENTAILMENT
448	This example is Sports	(Sports Network) - The Arizona Diamondbacks and Colorado Rockies will finish a three-game series with a doubleheader today at Coors Field.	ENTAILMENT
449	This example is World	Chip Eberhart writes in Post magazine,  #147;DVD Studio Pro Version 3.0 is truly a world-class DVD authoring application. This outstanding version of DVD Studio Pro adds enough bells, whistles and real-world functionality to make even a seasoned DVD author take notice and say,  #145;Wow! #146; #148; Sep 16	ENTAILMENT
450	This example is Sports	Seoul, Korea (Sports Network) - Third-seeded German Marlene Weingartner and fourth-seeded American Mashona Washington were a pair of opening-round upset victims Monday at the inaugural Korea Open Tennis Championships.	ENTAILMENT
451	This example is Sports	 PHILADELPHIA (Sports Network) - The Philadelphia Phillies  re-signed righthander Cory Lidle to a two-year deal worth \$6.3  million Tuesday.	ENTAILMENT
452	This example is Sports	Sports India, Cricket: Mumbai, Oct 23 : Sachin Tendulkar is to play in the third cricket Test against Australia in Nagpur commencing Tuesday.	ENTAILMENT
453	This example is Sports	Pro baseball: New York Yankees vs. Red Sox at Fenway Park, 7 p.m. College field hockey: Framingham St. at Fitchburg St., 10 a.m.; Bridgewater St. at Worcester St., 10 a.m.; Bryant at Franklin Pierce, 10:30 a.m.; UNew England at Endicott, 11 a.m.; WNEC at Elms, 11 a.m.; Wheaton at Springfield, 11 a.m.; Tufts at Amherst, 11 a.m.; Colby at Trinity, ...	ENTAILMENT
454	This example is Sports	 LAKE FOREST, Ill. (Sports Network) - Chicago Bears Pro Bowl  linebacker Brian Urlacher is expected to be sidelined  four-to-six weeks because of a lower left leg injury.	ENTAILMENT
455	This example is Sports	Maui, HI (Sports Network) - Jeff Horner scored 18 points and Pierre Pierce added 16, as Iowa knocked off 12th-ranked Louisville, 76-71, in the opening round of the Maui Invitational at the Lahaina Civic Center.	ENTAILMENT
456	This example is Sports	Liverpool, England (Sports Network) - Liverpool skipper Steven Gerrard is expected to return from a two-month absence Saturday at Middlesbrough.	ENTAILMENT
457	This example is Sports	Turin, Italy (Sports Network) - Juventus stretched its Serie A lead to five points Saturday with a 2-1 win over second-place Messina in Turin.	ENTAILMENT
458	This example is Sports	 MIAMI (Sports Network) - Miami Dolphins quarterback Jay  Fiedler was placed on injured reserve Tuesday with a herniated  disk in his neck, ending his 2004 season.	ENTAILMENT
459	This example is Sports	Anaheim, CA (Sports Network) - The New York Yankees are reportedly closing in on acquiring free-agent starting pitcher Carl Pavano.	ENTAILMENT
460	This example is Sports	Bangkok, Thailand (Sports Network) - Former Australian Open champion Thomas Johansson of Sweden upended sixth-seeded Spaniard Feliciano Lopez in Monday #39;s opening-round action at the \$550,000 Thailand Open.	ENTAILMENT
461	This example is Sports	(Sports Network) - The much-improved Phoenix Suns visit the winless New Orleans Hornets tonight at New Orleans Arena. Phoenix put an end to a two-game losing streak on Tuesday, tallying a 107-101 victory over Dallas at the AmericanAirlines Arena.	ENTAILMENT
462	This example is Sports	Sao Paulo, Brazil (Sports Network) - Williams/BMW driver Juan Montoya captured the final event of the 2004 Formula One season - the Grand Prix of Brazil.	ENTAILMENT
463	This example is Sports	 SALT LAKE CITY (Sports Network) - Utah Jazz forward Andrei  Kirilenko signed a six-year, \$86 million contract extension  with the team Friday. The deal, which culminated three months  of negotiations, will kick in next season.	ENTAILMENT
464	This example is Sports	CBC SPORTS ONLINE - Led by linebacker Mike O #39;Shea and kick return specialist Bashir Levingston, the Toronto Argonauts dominated voting for this week #39;s CFL player of the week awards.	ENTAILMENT
465	This example is Sports	CBC SPORTS ONLINE - Calgary #39;s Maria Zambrano posted the best Canadian result at the 2004 world half-marathon championships Sunday in New Dehli with a 40th-place showing.	ENTAILMENT
466	This example is Sports	St. Petersburg, FL (Sports Network) - The threat of Hurricane Jeanne has forced the cancellation of Sunday #39;s game between the Tampa Bay Devil Rays and the Toronto Blue Jays at Tropicana Field.	ENTAILMENT
467	This example is World	PC World - Clamshell-style WCDMA phone packs a browser, e-mail software, and two cameras.	ENTAILMENT
468	This example is Sports	 STARKVILLE, Miss. (Sports Network) - Mississippi State has  extended the contract of head football coach Sylvester Croom,  keeping him with the university through the 2008 season.	ENTAILMENT
469	This example is Sports	 FOXBORO, Mass. (Sports Network) - New England Patriots  running back Corey Dillon is still listed as questionable for  Sunday's game against Seattle with a foot injury.	ENTAILMENT
470	This example is Sports	Filderstadt, Germany (Sports Network) - Former champion Mary Pierce of France and 2002 runner-up Daniela Hantuchova of Slovakia were opening-round winners on Tuesday, but sixth-seeded Russian Vera Zvonareva was an upset victim at the \$650,000 Porsche 	ENTAILMENT
471	This example is Sports	SOUTH BEND, Indiana (Sports Network) - True freshman Darius Walker ran for 115 yards and a pair of fourth-quarter touchdowns, leading Notre Dame to a 28-20 victory over eighth-ranked Michigan at Notre Dame Stadium.	ENTAILMENT
472	This example is Sports	 BALTIMORE (Sports Network) - Baltimore Ravens cornerback  Deion Sanders is listed as questionable on the team's injury  report for Sunday's game against Cincinnati.	ENTAILMENT
473	This example is Sports	Athens, Greece (Sports Network) - US women #39;s basketball player Katie Smith will miss the remainder of the Olympics after an MRI exam revealed torn cartilage in her right knee.	ENTAILMENT
474	This example is Sports	SPORTS NETWORK - Chad Pennington threw three touchdown passes to lead the New York Jets to a 41-14 victory over the Miami Dolphins at Giants Stadium.	ENTAILMENT
475	This example is Sports	 EDEN PRAIRIE, Minn., (Sports Network) - The Minnesota  Vikings added some much- needed depth to its secondary on  Tuesday by signing veterans Terrance Shaw and Ralph Brown.	ENTAILMENT
476	This example is Sports	London, England (Sports Network) - Arsenal coach Arsene Wenger was fined \$29,000 Thursday by the English Football Association (FA).	ENTAILMENT
477	This example is Sports	CBC SPORTS ONLINE - Donovan McNabb threw three of his four touchdown passes to Terrell Owens as the Philadelphia Eagles pasted the Dallas Cowboys 49-21 victory at Texas Stadium on Monday.	ENTAILMENT
478	This example is Sports	 BALTIMORE (Sports Network) - Baltimore Ravens cornerback  Chris McAlister agreed to a one-year tender with the team on  Monday, ending the All-Pro's month-long holdout.	ENTAILMENT
479	This example is Sports	 BOSTON (Sports Network) - Larry Walker had hits in each of  his first four at-bats, including a homer, helping the St.  Louis Cardinals rally from a five- run deficit to tie the Red  Sox at 7-7 after six innings.	ENTAILMENT
480	This example is Sports	 EDEN PRARIE, Minnesota (Sports Network) - Minnesota Vikings  wide receiver Randy Moss will not play for the first time in  his NFL career on Monday night with a slight tear in his right  hamstring.	ENTAILMENT
481	This example is Sports	(Sports Network) - The Detroit Pistons start a three-game homestand, as they welcome LeBron James and the Cleveland Cavaliers tonight to The Palace of Auburn Hills.	ENTAILMENT
482	This example is Sports	 NEW YORK (Sports Network) - The New York Jets and  quarterback Chad Pennington finally agreed on a long-term  contract extension Wednesday.	ENTAILMENT
483	This example is Sports	Davie, FL (Sports Network) - The Miami Dolphins may be without linebacker Junior Seau for the remainder of the season, depending on the severity of his pectoral injury.	ENTAILMENT
484	This example is Sports	 NEW YORK (Sports Network) - New York Yankees manager Joe  Torre said Monday he was unsure if closer Mariano Rivera would  be available for Tuesday's opener of the American League  Championship Series against Boston after a tragic accident at  the reliever's home in Panama over the weekend.	ENTAILMENT
485	This example is Sports	CBC SPORTS ONLINE - After suffering two straight defeats at the World Cup of Hockey, US coach Ron Wilson overhauled his lineup Friday with hopes of getting his team a victory.	ENTAILMENT
486	This example is Sports	Detroit, MI (Sports Network) - Brett Favre threw for 257 yards and a pair of touchdowns as Green Bay stopped a four-game losing streak with a 38-10 pounding of Detroit in an NFC North showdown at Ford Field.	ENTAILMENT
487	This example is Sports	Lyon, France (Sports Network) - French international Sylvain Wiltord scored his first Ligue 1 goal of the season Saturday as Lyon edged Auxerre, 2-1.	ENTAILMENT
488	This example is Sports	 DAVIE, Fla. (Sports Network) - Miami Dolphins linebacker  Zach Thomas will miss Sunday's game against the Buffalo Bills  with a hamstring injury.	ENTAILMENT
489	This example is Sports	 SAN DIEGO, Calif. (Sports Network) - San Diego Chargers  quarterback Drew Brees will be under center for this Sunday's  contest versus the Denver Broncos.	ENTAILMENT
490	This example is World	World News London, Sep.15 : Days after father #39;s right campaigner Jason Hatch spent five hours at Buckingham Palace ledge dressed as Batman, he has been dumped by girlfriend Gemma Polson, because he himslef doesn #39;t have time for their daughter.	ENTAILMENT
491	This example is Sports	CBC SPORTS ONLINE - Joey Harrington threw for a touchdown and Artose Pinner ran for another as the Detroit Lions upset Atlanta 17-10 at the Georgia Dome.	ENTAILMENT
492	This example is Sports	CBC SPORTS ONLINE - The Los Angeles Dodgers landed a dandy Thursday in free-agent infielder Jeff Kent. Kent, 36, agreed to a two-year contract, but financial terms were not disclosed.	ENTAILMENT
493	This example is Sports	CBC SPORTS ONLINE - After adding slugging third baseman Troy Glaus at baseball #39;s winter meetings, the Arizona Diamondbacks have turned their attention to pitching.	ENTAILMENT
494	This example is Sports	Davie, FL (Sports Network) - Miami Dolphins linebacker Zach Thomas will miss Sunday #39;s game against the Buffalo Bills with a hamstring injury.	ENTAILMENT
495	This example is Sports	(Sports Network) - The Rockets came up short on Tuesday, falling 88-84 to the Atlanta Hawks at Philips Arena. Yao Ming made good on 13-of-15 shot attempts in a 27-point, 11-rebound performance for the Rockets, who have lost three of four.	ENTAILMENT
496	This example is World	World News: Washington, Dec 10 : A National Academies #39; panel has ruled out sending a robotic mission to mend the Hubble Space Telescope, citing fears that a robot might crash into Hubble instead of fixing it.	ENTAILMENT
497	This example is Sports	Kansas City, MO (Sports Network) - Lamar Hunt appears ready to get out of Major League Soccer and sever ties with the Kansas City Wizards.	ENTAILMENT
