textid	pair	text	label
460	This example is Sports	Toronto, ON (Sports Network) - Vincent Lecavalier scored from a sharp angle on a second-chance opportunity 3:45 into overtime, lifting Canada to a 4-3 semifinal victory over the Czech Republic and sending the host country to the World Cup final.	ENTAILMENT
461	This example is Sports	Indianapolis, IN (Sports Network) - Peyton Manning continued his MVP-type season by throwing for 320 yards and five touchdowns, as the Indianapolis Colts rolled to a 49-14 rout of the Houston Texans at the RCA Dome.	ENTAILMENT
462	This example is Sports	 KANSAS CITY, Mo. (Sports Network) - Kansas City Chiefs  running back Priest Holmes is listed as doubtful for Sunday's  game against New Orleans because of a knee injury.	ENTAILMENT
463	This example is Sports	Miami,FL (Sports Network) - The Florida Marlins released reliever Billy Koch on Tuesday, while catcher Ramon Castro opted for free agency.	ENTAILMENT
464	This example is Sports	 BALTIMORE (Sports Network) - Baltimore signed Marques  Ogden, brother of Ravens All-Pro tackle Jonathan Ogden to the  club's practice squad on Tuesday.	ENTAILMENT
465	This example is Sports	Athens, Greece (Sports Network) - Nia Abdallah won the first United States medal ever in women #39;s taekwondo Friday, fighting her way through three rounds before falling in the under-57kg gold medal match and earning a silver.	ENTAILMENT
466	This example is Sports	Washington, DC (Sports Network) - The District of Columbia Council approved legislation to finance construction of a new ballpark for the Washington Nationals on Tuesday, but the team might have to come up with some money to build it.	ENTAILMENT
467	This example is Sports	" BOSTON (Sports Network) - The New York Yankees will start  Orlando ""El Duque"" Hernandez in Game 4 of the American League  Championship Series on Saturday against the Boston Red Sox."	ENTAILMENT
468	This example is Sports	" BOSTON (Sports Network) - The New York Yankees will start  Orlando ""El Duque"" Hernandez in Game 4 of the American League  Championship Series on Saturday against the Boston Red Sox."	ENTAILMENT
469	This example is Sports	London, England (Sports Network) - For the first time during this young Premiership campaign, Arsenal took the field and did not emerge victorious.	ENTAILMENT
470	This example is Sports	 ST. LOUIS (Sports Network) - For the second year in a row,  a member of the Seattle Mariners has captured the Roberto  Clemente Award, as Major League Baseball awarded Mariners  designated hitter Edgar Martinez the 2004 honor on Tuesday.	ENTAILMENT
471	This example is Sports	Landover, MD (Sports Network) - Rudi Johnson rushed for 102 yards and a score, Carson Palmer threw a touchdown pass and the Cincinnati Bengals became the fourth straight team to win in Washington, beating the Redskins 17-10 at FedEx Field.	ENTAILMENT
472	This example is Sports	 OAKLAND, Calif. (Sports Network) - On the day that Jose  Guillen and the Anaheim Angels were to appear in front of an  arbitrator, the two sides reached an undisclosed financial  settlement Friday.	ENTAILMENT
473	This example is Sports	 NEW YORK (Sports Network) - New York Yankees manager Joe  Torre said Monday he was unsure if closer Mariano Rivera would  be available for Tuesday's opener of the American League  Championship Series against Boston after a tragic accident at  the reliever's home in Panama over the weekend.	ENTAILMENT
474	This example is Sports	 MEMPHIS, Tenn. (Sports Network) - The Memphis Grizzlies  signed All-Star forward Pau Gasol to a multi-year contract on  Friday. Terms of the deal were not announced.	ENTAILMENT
475	This example is Sports	Phoenix, AZ (Sports Network) - Quentin Richardson hit six of Phoenix #39;s 13 three-pointers on his way to a 26-point effort, as the Suns ran away from the Orlando Magic, 121-100, at America West Arena.	ENTAILMENT
476	This example is Sports	COLUMBUS, Ohio (Sports Network) - Troy Smith threw for 241 yards and two touchdowns and ran for 145 yards and a score to lead the Ohio State Buckeyes to a 37-21 victory over No.	ENTAILMENT
477	This example is Sports	Glasgow, Scotland (Sports Network) - The Scottish Claymores, an NFL Europe franchise, folded Thursday due to decreasing attendance.	ENTAILMENT
478	This example is Sports	 PHILADELPHIA (Sports Network) - The Philadelphia Eagles  announced Saturday that cornerback Lito Sheppard and defensive  tackle Sam Rayburn each signed contract extensions that will  keep both players in the fold through the 2011 season.	ENTAILMENT
479	This example is Sports	 SAN DIEGO (Sports Network) - The San Diego Chargers have  acquired wide receiver Keenan McCardell from Tampa Bay in  exchange for two picks in next year's draft. The deal was made  roughly an hour before the NFL's trading deadline on Tuesday.	ENTAILMENT
480	This example is Sports	 STILLWATER, Okla. (Sports Network) - Oklahoma State wasted  little time in finding a new football coach, promoting  offensive coordinator Mike Gundy to replace Les Miles.	ENTAILMENT
481	This example is Sports	Orlando, FL (Sports Network) - The Orlando Magic acquired forward Brandon Hunter from the Charlotte Bobcats on Monday in exchange for guard Keith Bogans.	ENTAILMENT
482	This example is Sports	Toronto, ON (Sports Network) - Allen Iverson had 32 points, six rebounds and four assists in 27 minutes of action, as the Philadelphia 76ers edged the Toronto Raptors, 99-97.	ENTAILMENT
483	This example is Sports	Seattle, WA (Sports Network) - The Seattle Mariners Tuesday agreed to terms with backstop Dan Wilson on a one-year contract, avoiding arbitration with the franchise #39;s all-time leader in games caught.	ENTAILMENT
484	This example is Sports	Chicago, IL (Sports Network) - William T.  quot;Billy quot; Reay, the winningest coach in the history of the Chicago Blackhawks, passed away on Thursday afternoon in Madison, Wisconsin.	ENTAILMENT
485	This example is Sports	(Sports Network) - The NL East champion Atlanta Braves aim for their fourth straight victory as they start a three-game series versus the New York Mets tonight at Turner Field.	ENTAILMENT
486	This example is Sports	ATHENS, Georgia (Sports Network) - Freshman quarterback Erik Ainge threw two touchdown passes as No. 17 Tennessee held off third-ranked and previously unbeaten Georgia for a 19-14 win in an SEC clash at Sanford Stadium.	ENTAILMENT
487	This example is Sports	Eden Prairie, MN (Sports Network) - Minnesota Vikings center Matt Birk is hampered with possibly another hernia and is expected to miss Sunday #39;s game against the Jacksonville Jaguars.	ENTAILMENT
488	This example is Sports	 LAWRENCE, Kan. (Sports Network) - Wayne Simien had 25  points and 14 rebounds as the top-ranked Kansas Jayhawks  survived a scare and fought off the Vermont Catamounts, 68-61.	ENTAILMENT
489	This example is Sports	CBC SPORTS ONLINE - Minnesota Twins pitcher Johan Santana won the American League Cy Young Award Thursday, becoming the first unanimous winner since Arizona #39;s Randy Johnson two years ago.	ENTAILMENT
490	This example is Sports	Auburn, CA (Sports Network) - Leta Lindley fired a six-under 65 on Saturday to take the lead through 54 holes of the Longs Drugs Challenge.	ENTAILMENT
491	This example is Sports	Edmonton, AB (Sports Network) - Speaking at a function in Edmonton on Tuesday, National Hockey League commissioner Gary Bettman held firm on his stance against the NHLPA #39;s luxury tax plan.	ENTAILMENT
492	This example is Sports	CBC SPORTS ONLINE - The Toronto Raptors shoot for a second-straight road victory when they visit the Orlando Magic Wednesday night.	ENTAILMENT
493	This example is Sports	 BALTIMORE (Sports Network) - Baltimore Ravens cornerback  Chris McAlister agreed to a one-year tender with the team on  Monday, ending the All-Pro's month-long holdout.	ENTAILMENT
494	This example is Sports	Morgantown, WV (Sports Network) - Rasheed Marshall passed for 144 yards and three touchdowns to lead No. 15 West Virginia over Syracuse, 27-6, in a Big East contest from Mountaineer Field at Milan Puskar Stadium.	ENTAILMENT
495	This example is Sports	 LOS ANGELES (Sports Network) - LenDale White carried the  ball 14 times for 123 yards and scored three touchdowns to lead  top-ranked Southern California to a dominating 49-0 shutout of  Colorado State at the Coliseum.	ENTAILMENT
496	This example is Sports	Charlotte, NC (Sports Network) - The Charlotte Bobcats Monday activated guard Keith Bogans and forward/center Jamal Sampson from the injured list.	ENTAILMENT
497	This example is Sports	Hasselt, Belgium (Sports Network) - Seeded Italians Francesca Schiavone and Silvia Farina Elia led Tuesday #39;s parade of first-round winners at the inaugural Gaz de France Stars tennis event.	ENTAILMENT
498	This example is Sports	Portland, OR (Sports Network) - The Portland Trail Blazers signed center Theo Ratliff to a five-year contract extension on Tuesday.	ENTAILMENT
499	This example is Sports	Marseille, France (Sports Network) - French power Marseille have reached an  quot;agreement in principal quot; for Philippe Troussier to become its new head coach.	ENTAILMENT
500	This example is Sports	Lake Buena Vista, FL (Sports Network) - JL Lewis fired a 10-under-par 62 Thursday to take a two-shot lead after the opening round of the FUNAI Classic at Walt Disney Resort.	ENTAILMENT
501	This example is Sports	 WASHINGTON (Sports Network) - Former No. 1 overall pick  Kwame Brown returned from an off-season foot injury in  Washington's 95-68 rout of New Jersey Wednesday night.	ENTAILMENT
502	This example is Sports	 ATLANTA (Sports Network) - The Atlanta Braves announced  Thursday that the team has come to terms with longtime pitcher  John Smoltz to a new two-year contract with a club option for  the 2007 season. Per club policy, financial terms were not  disclosed.	ENTAILMENT
503	This example is Sports	Flushing Meadows, NY (Sports Network) - Two-time champion Serena Williams blew past Swiss Patty Schnyder on Sunday to reach the quarterfinals at the US Open.	ENTAILMENT
504	This example is Sports	Tokyo, Japan (Sports Network) - Fifth-seeded Jiri Novak of the Czech Republic sent seventh-seeded American Taylor Dent packing with a tough victory in Sunday #39;s final at the \$775,000 Japan Open.	ENTAILMENT
505	This example is Sports	CBC SPORTS ONLINE - Daniel Nestor and partner Mark Knowles on Friday battled their way to a fourth championship appearance of the tennis season.	ENTAILMENT
506	This example is Sports	 CHICAGO, (Sports Network) - The Chicago Bears are expected  to sign quarterback Jeff George on Monday.	ENTAILMENT
507	This example is Sports	Los Angeles, CA (Sports Network) - Tracy McGrady tallied 32 points, seven rebounds and five assists to lead Houston over the Los Angeles Clippers, 91-86, in an overtime contest at the Staples Center.	ENTAILMENT
508	This example is Sports	Athens, Greece (Sports Network) - The first taekwondo medals of the Athens Games were awarded Thursday night in the men #39;s and women #39;s flyweight division, and Taiwan captured both golds.	ENTAILMENT
509	This example is Sports	Athens, Greece (Sports Network) - Israel picked up its first-ever gold medal at the Olympics on Wednesday when windsurfer Gal Fridman won the men #39;s mistral.	ENTAILMENT
510	This example is Sports	Lafayette, LA (Sports Network) - Rookie JR Smith scored 22 points to lead four Hornets in double figures, as New Orleans topped the Los Angeles Clippers, 105-95, in preseason action.	ENTAILMENT
511	This example is Sports	CHAMPAIGN, Ill. (Sports Network) - Roger Powell Jr. scored 19 points and grabbed seven rebounds to lead fifth-ranked Illinois to a lopsided 91-73 win over No.	ENTAILMENT
