textid	pair	text	label
459	This example is Sports	Gelsenkirchen, Germany (Sports Network) - Mainz has shocked everyone in the Bundesliga this season. The newcomers, who were expected to finish near the bottom of the table, are currently stationed in third.	ENTAILMENT
460	This example is Sports	 San Diego, Calif. (Sports Network) - The San Diego Chargers  Monday named Drew Brees as the team's starting quarterback for  their regular-season opener on September 12 against Houston.	ENTAILMENT
461	This example is Sports	 NEW YORK (Sports Network) - The New York Yankees re-signed  catcher John Flaherty to a one-year contract on Friday.	ENTAILMENT
462	This example is Sports	CBC SPORTS ONLINE - Prime Minister Paul Martin said Friday he believes the National Hockey League and its players will eventually overcome their acrimonious labour impasse.	ENTAILMENT
463	This example is Sports	Stuttgart, Germany (Sports Network) - Werder Bremen scored twice in the last 12 minutes as the defending Bundesliga champions beat Stuttgart in a physical match, 2-1.	ENTAILMENT
464	This example is Sports	Paris, France (Sports Network) - Andre Agassi and David Nalbandian announced Monday that they have withdrawn from the Paris Masters because of injuries.	ENTAILMENT
465	This example is Sports	Hanover, NH (Sports Network) - Dartmouth University fired head football coach John Lyons on Tuesday. The Big Green finished just 1-9 this season, marking the worst record in school history.	ENTAILMENT
466	This example is Sports	AP - Indians shortstop Omar Vizquel and closer Bob Wickman filed for free agency on Friday after the team declined to pick up  #36;5 million options on the two veterans earlier this month.	ENTAILMENT
467	This example is Sports	 ATHENS (Reuters) - The U.S. women took their third  consecutive gold medal in Olympic basketball Saturday, breaking  open a close game in the fourth quarter to beat Australia  74-63.	ENTAILMENT
468	This example is Sports	Chicago, IL (Sports Network) - Cindy Parlow recorded a hat trick for the United States during a 5-1 win over Ireland Wednesday night at Soldier Field.	ENTAILMENT
469	This example is Sports	St. Louis, MO (Sports Network) - Offensive tackle Orlando Pace ended his holdout by signing a one-year, \$7.02 million contract with the St.	ENTAILMENT
470	This example is Sports	 ATHENS (Reuters) - The United States rebounded from a shock  opening game loss to narrowly beat Greece 77-71 at the men's  Olympic basketball tournament on Tuesday.	ENTAILMENT
471	This example is Sports	Washington, DC (Sports Network) - Washington Wizards forward Kwame Brown will not be ready for the season opener, but could play by the end of November.	ENTAILMENT
472	This example is Sports	Kutztown, PA (Sports Network) - Jill McGill fired an eight-under 64 on Friday to post a 14-under-par 130 and take a four-shot lead midway through the Wachovia LPGA Classic.	ENTAILMENT
473	This example is Sports	Amsterdam, the Netherlands (Sports Network) - American international Earnie Stewart has signed an 18-month contract with VVV Venlo, the club where the midfielder began his career.	ENTAILMENT
474	This example is Sports	Prague, Czech Republic (Sports Network) - Juventus star and Czech national team captain Pavel Nedved will sit out international matches until he completely recovers from a knee injury, even though he is still playing for his club team Juventus.	ENTAILMENT
475	This example is Sports	Hasselt, Belgium (Sports Network) - Seeded Italians Francesca Schiavone and Silvia Farina Elia led Tuesday #39;s parade of first-round winners at the inaugural Gaz de France Stars tennis event.	ENTAILMENT
476	This example is Sports	 DALLAS (Sports Network) - John Lucas poured in a game-high  24 points to lead No. 6 Oklahoma State over SMU, 76-57, at  Moody Coliseum.	ENTAILMENT
477	This example is Sports	CBC SPORTS ONLINE - Michael Schumacher wasn #39;t in the winner #39;s circle at Sunday #39;s Belgian Grand Prix, but still managed to make some noise.	ENTAILMENT
478	This example is Sports	Kilkenny, Ireland (Sports Network) - Ernie Els shot a four-under 68 on Saturday to maintain his two-shot lead through three rounds of the World Golf Championships - American Express Championship.	ENTAILMENT
479	This example is Sports	Miami, FL (Sports Network) - Mike Lowell #39;s contract with the Florida Marlins is no longer contingent on the team getting a new stadium.	ENTAILMENT
480	This example is Sports	 PHOENIX (Sports Network) - The Arizona Diamondbacks signed  free agent shortstop Royce Clayton to a one-year contract on  Tuesday. Financial terms were not released.	ENTAILMENT
481	This example is Sports	CBC SPORTS ONLINE - Just hours after Justin Gatlin stunned the world by winning Olympic gold in the 100 metres, his coach made a surprise admission on Sunday, revealing he was the anonymous source that sparked a doping investigation that rocked the world 	ENTAILMENT
482	This example is Sports	Herkimer, NY (Sports Network) - Former Pittsburgh Steelers offensive lineman Justin Strzelczyk was killed in a collision with a tanker truck after leading police on a highway chase for 40 miles in upstate New York Thursday morning.	ENTAILMENT
483	This example is Sports	London, England (Sports Network) - Chelsea has told Adrian Mutu his services are no longer needed at the club after testing positive for cocaine use.	ENTAILMENT
484	This example is Sports	CBC SPORTS ONLINE - Brandon Backe grew up idolizing the likes of Jeff Bagwell and Craig Biggio, but he #39;ll probably be pulling for more Carlos Beltran heroics Monday night.	ENTAILMENT
485	This example is Sports	 SAN FRANCISCO, CA (Sports Network) - According to a report,  New York Yankees first baseman Jason Giambi claimed in his  grand jury testimony that he took a human growth hormone in  2003 and also used steroids for at least three seasons.	ENTAILMENT
486	This example is Sports	 CHARLOTTE, N.C. (Sports Network) - Carolina Panthers punter  Todd Sauerbrun was arrested Wednesday night and charged with  driving while impaired.	ENTAILMENT
487	This example is Sports	Memphis, TN (Sports Network) - The Memphis Grizzlies signed All-Star forward Pau Gasol to a multi-year contract on Friday. Terms of the deal were not announced.	ENTAILMENT
488	This example is Sports	CBC SPORTS ONLINE - The Houston Astros blew a 5-2 lead to lose for the first time at home in 20 games, a crucial defeat that forced a fifth game finale in Atlanta on Monday.	ENTAILMENT
489	This example is Sports	AP - Randy Moss was fined  #36;5,000 by the NFL for his role in a scuffle during last Sunday's game between the Vikings and Chicago Bears.	ENTAILMENT
490	This example is Sports	Lake Forest, IL (Sports Network) - Chicago Bears standout linebacker Brian Urlacher has been downgraded to doubtful for Sunday #39;s game against Philadelphia.	ENTAILMENT
491	This example is Sports	Houston, TX (Sports Network) - Reigning world No. 1 Roger Federer and former top-ranked star Lleyton Hewitt will meet in a blockbuster  quot;Red Group quot; round- robin match Wednesday at the ATP #39;s season-ending Tennis Masters Cup.	ENTAILMENT
492	This example is Sports	Kansas City, MO (Sports Network) - The Kansas City Royals declined to offer arbitration to veteran outfielder Juan Gonzalez and three others on Tuesday, effectively cutting them loose.	ENTAILMENT
493	This example is Sports	BRISTOL, Connecticut (Ticker) - Joe Gibbs and Bill Parcells are on opposite sidelines for the first time in nearly 14 years when the Washington Redskins host the Dallas Cowboys on Monday night.	ENTAILMENT
494	This example is Sports	CBC SPORTS ONLINE - The Baltimore Orioles reached terms Wednesday with first baseman Rafael Palmeiro on a one-year, \$3-million US contract.	ENTAILMENT
495	This example is Sports	 DAVIE, Fla., (Sports Network) - The Miami Dolphins will be  without running back Travis Minor for Sunday's game against  Cincinnati because of an ankle injury.	ENTAILMENT
496	This example is Sports	Milan, Italy (Sports Network) - Italy coach Marcello Lippi will field an altered team Wednesday in a friendly match against Finland.	ENTAILMENT
497	This example is Sports	 ANAHEIM, Calif. (Sports Network) - The Arizona Diamondbacks  continued their offseason makeover Friday as they signed free  agent pitcher Russ Ortiz to a four-year contract.	ENTAILMENT
498	This example is Sports	 ATHENS (Reuters) - The governing body of world athletics  Friday condemned the behavior of local fans who delayed the  start of the men's 200 meters final with deafening boos and  whistles.	ENTAILMENT
499	This example is Sports	Beijing, China (Sports Network) - American Taylor Dent was one of only two winners on a rainy Tuesday at the inaugural \$500,000 China Open.	ENTAILMENT
500	This example is Sports	AP - 1902  #151; Chicago's Jim Callaghan tossed the White Sox's first no-hitter, beating Detroit 2-0.	ENTAILMENT
501	This example is Sports	 Chicago, Ill. (Sports Network) - The Chicago Blackhawks  Monday agreed to terms on a one-year contract with defenseman  Bryan Berard. As per team policy, financial terms of the deal  were not disclosed.	ENTAILMENT
502	This example is Sports	Philadelphia, PA (Sports Network) - The Philadelphia Flyers Thursday agreed to a two-year contract extension with veteran forward Sami Kapanen. Financial terms were not disclosed. 	ENTAILMENT
503	This example is Sports	Ashburn, VA (Sports Network) - Washington Redskins star linebacker LaVar Arrington will miss his fourth straight game after having right knee surgery last month.	ENTAILMENT
504	This example is Sports	Sports India  gt; New Delhi, Oct 11 : The Supreme Court today stayed the Madras High Court order appointing Justice (retd) S Mohan as the Interim Administrator of BCCI.	ENTAILMENT
505	This example is Sports	AP - Sammy Sosa was fined  #36;87,400  #151; one day's salary  #151; for arriving late and leaving early at the Cubs' regular-season finale at Wrigley Field.	ENTAILMENT
506	This example is Sports	 Davie, Fla. (Sports Network) - The Miami Dolphins bolstered  their depleted running corps on Wednesday, acquiring running  back Lamar Gordon from the St. Louis Rams in exchange for a  2005 third-round draft pick.	ENTAILMENT
507	This example is Sports	Richmond, VA (Sports Network) - Ryan Newman earned the pole for Saturday night #39;s Chevy Rock  amp; Roll 400. The No.12 Penske Dodge circled the 0.750-mile Richmond International Raceway short track in 20.	ENTAILMENT
508	This example is Sports	Grand Prairie, TX (Sports Network) - Former Horse of the Year Azeri will run against the boys Saturday in the Breeders #39; Cup Classic.	ENTAILMENT
509	This example is Sports	Philadelphia, PA (Sports Network) - The Philadelphia Phillies re-signed righthander Cory Lidle to a two-year deal worth \$6.3 million Tuesday.	ENTAILMENT
510	This example is Sports	 SOUTH BEND, Ind. (Sports Network) - Charlie Weis was  introduced as the new head football coach at Notre Dame on  Monday and said he intends to bring the program back to  national prominence.	ENTAILMENT
511	This example is Sports	 SHANGHAI (Reuters) - Yao Ming's Houston Rockets squeezed  past the Sacramento Kings on Thursday in the first NBA game to  be played in China, a country the fast-growing basketball  league deems a potential marketing mecca.	ENTAILMENT
