textid	pair	text	label
548	This example is Business	Stores are stocked with an abundance of featherweight gadgets. But some of these tiny gadgets raise a new question: how small is too small?	ENTAILMENT
549	This example is Sci/Tech	Travel sites want to help you find a cheap trip. But is cost the only factor to consider?	ENTAILMENT
550	This example is World	AP - The Walt Disney Co. plans to release its movies and other content in the Blu-Ray format, one of the two major contenders for next-generation DVDs that will deliver high-definition images to TV sets.	ENTAILMENT
551	This example is World	Google AdWords Dynamic Keyword Insertion\\Just another tip on improving conversion rates with Google AdWords. When search words appear in a Google ad they are bolded. A good way to improve click through rate (and thus lower price per click) is to place keywords in the ad.\\Sometimes it may not be ...	ENTAILMENT
552	This example is World	Lower courts had ruled that the companies are not liable for copyright violations committed by users.	ENTAILMENT
553	This example is Sci/Tech	Why you should NOT submit your site on Search Engines\\Before to answer to this question we have to know what is the difference between a search engine and directory. Here is a brief explanation. The main difference between search engine and directory lay in the way how websites get entered ...	ENTAILMENT
554	This example is Sci/Tech	This article is the first of a two-part series that looks at the new generation of WEP cracking tools for WiFi networks, which offer dramatically faster speeds for penetration testers over the previous generation of tools. In many cases, a WEP key can be determined in seconds or minutes.	ENTAILMENT
555	This example is World	Music giant EMI sees profits fall in the first half of the year after opting to delay its major releases.	ENTAILMENT
556	This example is Sci/Tech	iPod Photo, newest member of the iPod family, holds up to 25,000 digital photos alongside your music library and displays them on its stunning high-resolution color screen. iPod Photo, which lets you combine your music and your favorite photos to create magical slideshows on your iPod, features TV-out for sharing your slideshows on big screen televisions and projectors. iPod Photo comes in 40GB or 60GB models. Oct 26	ENTAILMENT
557	This example is Sci/Tech	A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities.	ENTAILMENT
558	This example is Sci/Tech	AOL said it was intent on making travel an important part of its content expansion, which increasingly includes general Web properties that all Internet users can access as well as content just 	ENTAILMENT
559	This example is World	Internet users at home are not nearly as safe online as they believe, according to a nationwide inspection by researchers. They found most consumers have no firewall protection, outdated antivirus software and dozens of spyware programs secretly running on their computers.	ENTAILMENT
560	This example is Sports	Remember some of the biggest winners from 1999? Yeah, Bill Mann forgot about a lot of them too.	ENTAILMENT
561	This example is Business	Reuters - Hamid Karzai will be sworn in as his\country's first elected president Tuesday, facing a huge amount\of more work to rebuild a land still traumatized by more than a\quarter century of war.	ENTAILMENT
562	This example is Sports	 quot;You always have your goals, quot; Maddux said Thursday after leading the Chicago Cubs over the Pittsburgh Pirates 4-3.  quot;One of them is always to win 20.	ENTAILMENT
563	This example is Sci/Tech	Extended collaboration could result in chips built on 32-nanometer technology.	ENTAILMENT
564	This example is Business	PRAGUE -- Ronald Reagan used it to reach out to the Soviets during the Cold War. Lech Walesa, the leader of Poland's Solidarity movement, likened it to the sun lighting the earth. Rock band R.E.M. immortalized it in a cynical hit song.	ENTAILMENT
565	This example is Sci/Tech	Update to free browser will warn people if a Web site looks like a phishing scam, its maker says.	ENTAILMENT
566	This example is Sci/Tech	People want to listen to music while they are on the move, rather than watch video, research suggests.	ENTAILMENT
567	This example is Sci/Tech	For the first time, sales top \$1 billion in one quarter, researcher says.	ENTAILMENT
568	This example is Sci/Tech	Even as the RIAA continues to sue downloaders of illegal music over file-sharing networks, some music companies are finally finding ways to use P2P to their advantage.	ENTAILMENT
569	This example is Sports	 quot;I #39;m serving well, I #39;m breaking (serve) a lot. I #39;m returning well and moving well. I think I #39;m up to 50 percent for breaking this tournament, which is extremely high for me.	ENTAILMENT
570	This example is Sci/Tech	The legendary film company is cutting slower-growing segments in favor of newer technology.	ENTAILMENT
571	This example is Sports	How does one even begin to analyze the latest unforgettable installment of a rivalry that always seems to produce an indelible and searing memory?	ENTAILMENT
572	This example is Sci/Tech	Microsoft has unveiled a series of handheld gadgets that can replay audio, movies and TV shows.	ENTAILMENT
